ClassTissuePost,ClassTissuePre,ClassTissueFlair,ClassTumorPost,ClassTumorPre,ClassTumorFlair,ClassEdemaPost,ClassEdemaPre,ClassEdemaFlair
1.094629,1.1098285,1.018504,1.3036819,1.4527506,1.5384876,0.8857581,1.0465375,1.5831164
1.030765,1.0338782,1.2004592,1.6895593,1.6533439,1.5756687,0.8350381,1.0577182,1.7862601
0.9333776,1.0703894,1.1068461,1.6485877,1.0658629,1.3130939,0.9462852,0.9235616,1.1176633
0.13533117,0.5254856,0.29947305,1.9552903,1.3129396,1.9143676,0.93721545,1.0908272,1.8190795
1.1775372,0.74485797,0.23809241,1.4568006,1.1539818,1.681246,1.1718676,1.2379929,1.3377599
0.006859991,0.010558943,0.004195906,1.0495574,1.1088722,1.9141113,1.032613,1.064987,1.4915447
0.8006488,0.77020204,0.46913287,1.056339,1.1591312,1.7427311,1.074741,1.16816,1.5132257
1.1257899,1.2055901,1.0750198,1.5532252,1.1581439,1.5013707,1.0919005,1.0609261,1.5348647
1.021736,1.0785614,1.0679255,1.6629329,0.7160421,0.7506598,1.0927894,1.1779131,1.217506
1.1985999,1.166051,1.0949057,2.2127402,1.4764792,1.7246581,0.9527904,1.0539846,1.7428284
0.828015,0.44221056,0.38996252,1.9463607,1.1558087,1.4298804,0.95008916,1.1130966,1.6124563
1.1467904,1.091216,1.0721321,1.8295827,1.0964931,1.6965295,1.0620052,1.0970397,1.5954396
0.16057834,0.17160556,0.093303844,1.8655401,1.0562813,1.415142,0.9396188,1.0592936,1.6255034
0.0985172,0.05474882,0.00443467,1.953757,1.1012478,1.1930401,0.880274,1.0185707,1.6507638
1.066558,0.6264523,0.8359346,1.6550117,1.2589029,1.7361418,1.0145243,1.0323985,1.6262107
0.99394107,1.1300774,1.0174581,2.2341049,0.7650523,0.68043345,1.0743473,1.0493338,1.4998909
1.0334682,0.6906898,0.27149472,1.2658349,1.1676275,1.2952714,1.0844643,1.1131067,1.3664922
0.064415626,0.8376477,0.2639242,1.23199,1.0980558,1.370761,0.9438334,1.0715485,1.4636778
1.1697711,1.2383674,1.0511613,1.5551084,0.9675365,1.171643,1.1033015,1.1280501,1.3951912
0.21398966,0.1563972,0.053286385,1.940626,1.1255432,1.7118757,1.1079618,1.1746526,1.3317469
0.3611763,0.15408836,0.13399675,1.757217,1.0919472,1.101526,0.80113226,1.1654814,1.1890203
0.41374522,0.41740647,0.5486815,1.5888726,1.1912208,1.5170354,0.936722,1.0204278,1.6813141
0.05254386,0.33351296,0.07964422,1.5888357,0.85180926,0.9962586,1.1338164,1.1589048,1.1983286
0.36779696,0.29203498,0.24639519,1.4501475,1.2246606,1.5559773,1.0239936,1.1184988,1.568432
0.9745572,1.055662,1.0285919,1.3307962,1.1647981,1.4695864,1.0243794,1.1551824,1.5346035
0.257997,0.6638183,0.7495529,1.3611418,1.087088,1.1465522,0.82988673,0.99388534,1.6397686
1.0058354,1.1096159,1.1115246,2.0416062,1.5670189,1.6652815,0.9869132,1.0643858,1.6680207
0.985959,1.1435356,1.0614371,1.2476205,1.3192921,1.8807471,1.09075,1.1529697,1.2533908
0.23995882,0.22294405,0.23725125,1.679614,0.84497064,0.93175036,1.1029718,1.1523263,1.3308492
0.74063045,0.6330107,0.37180606,1.4664847,0.9809657,1.361129,1.0953463,1.1938151,1.4012247
0.06639823,0.26312393,0.32854787,1.1234748,1.1336602,1.3069627,0.8702741,0.9335038,1.0743233
0.0017478336,0.009977952,0.011764682,1.3911681,1.7976277,2.074816,0.93927187,0.9650851,1.7264127
1.0061169,0.80291396,0.62878364,2.386565,1.3979957,1.8037963,1.1927973,1.1944591,1.3277857
0.5660874,0.44929692,0.073664516,1.3728892,0.9691784,0.9265362,1.195643,1.1603053,1.3173463
1.0606542,1.1656092,1.0752723,1.7068733,1.1366055,1.4531956,0.9586784,1.1142068,1.2100544
0.82596135,1.0809966,1.1287521,1.3388851,1.1278929,1.4619248,1.0732139,1.1144373,1.420432
0.081014276,0.21826743,0.3800117,1.5789951,0.9076962,0.9789989,0.8963238,1.1011488,1.750317
0.9457201,0.70255905,0.5049293,1.2414607,0.99425644,1.3724957,1.0305796,1.1289194,1.6113863
1.2366109,1.0828938,1.32462,1.2986797,1.2050769,1.8181603,0.97551554,1.0619053,1.5883777
1.0939261,1.1535975,1.0704,1.4345576,1.523328,2.0993223,1.0255628,1.1348866,1.5913115
0.9396198,1.0628176,1.144234,2.175925,1.2169056,1.5838108,0.98813,1.061562,1.4212582
0.10993957,1.4314716,0.98112136,1.3341231,0.6410473,0.3710747,0.85736287,1.0055892,1.6778408
0.1912097,1.9128922,1.0433079,1.9256506,0.9027409,1.1376531,1.1581092,1.21465,1.1599907
0.7688233,0.40635407,0.095950834,1.7978377,1.1575643,1.598477,1.0275975,1.1419855,1.0681771
1.0373199,1.1242197,1.2291448,1.6767925,1.2991182,1.5605441,1.009589,1.0682071,1.6389582
1.0562764,1.0711292,1.2133974,1.8915424,1.2137738,1.6663498,1.0975556,1.082281,1.5768332
0.83074164,0.65646744,0.643791,1.3519411,1.2677387,1.4783977,0.9377327,1.0498554,1.690706
0.6962168,0.60364455,0.63043725,1.7561177,1.3899558,1.5593613,1.0282325,1.1758779,1.610586
1.1006974,1.1253846,1.0131716,1.6634204,1.1110299,1.3316982,1.0034406,1.0620791,1.5641085
0.9103176,0.927037,0.68155974,1.9103229,1.4040449,1.3882669,0.8460179,0.8659033,1.0678279
1.1205783,1.1450464,1.0681224,1.0357383,1.0914003,1.9345099,1.1782115,1.1461263,1.5348418
1.0193703,1.053438,1.2717018,1.1688776,0.97832143,0.8731126,1.1966046,1.2832565,1.2256708
1.1640762,1.1520729,1.0988386,1.4237888,1.1373817,1.3147174,0.8867669,1.0772552,1.6717016
1.0840324,0.7865624,0.24138704,1.4854687,1.2638444,1.3348514,1.2287204,1.1898614,1.1943836
1.0319998,1.0900062,0.90727127,1.70269,1.2420467,1.589988,1.1217583,1.1494354,1.2185348
0.1771838,0.20308737,0.037001874,1.2153077,1.0386766,1.5351124,1.1133655,1.1881695,1.4088078
1.0658075,1.0872865,1.2722435,1.8896947,1.2131467,1.332085,0.909414,1.0693299,1.6054724
1.0598645,0.92704403,0.32772326,1.4072969,1.0474821,0.8274842,0.71551317,0.95164216,0.9506212
1.0437574,1.1341286,1.082724,1.200355,0.8268701,1.0355221,0.93217814,1.0810635,1.5351542
0.19713801,0.3806377,0.22473356,2.165599,0.8488806,0.8017808,1.1143619,1.2149042,1.2348255
0.9747287,1.0825912,1.062928,1.5319334,0.88813066,1.2429096,0.9543563,1.0957943,1.6109357
0.7173496,0.55049574,0.25193077,2.006925,1.1437284,1.73672,0.9062047,0.9985096,1.3238013
1.0468742,1.1147952,1.0268106,1.579931,0.9260892,1.4636477,0.8551288,1.0140108,1.7103518
0.012747283,0.7216008,0.18419872,1.273513,1.173284,1.1314776,1.0668712,1.1863109,1.2587116
0.3571648,0.83562565,0.11592004,2.1409078,1.0542082,1.7792133,1.1128432,1.1765077,1.2419268
1.0267798,1.1346992,0.9106776,1.5637997,0.9528904,1.2657592,0.9325966,1.0568026,1.776769
0.53904265,0.26178434,0.08893182,1.6863376,0.7942876,0.98450226,1.0869658,1.1348178,1.6023586
0.94736004,0.55146915,0.29593587,1.5116905,1.0576988,1.285866,0.9422119,1.1612421,1.0778364
0.7249323,0.7792057,0.43115562,1.8193955,0.9429304,1.0488495,0.9400071,1.1073593,1.3855544
0.86815405,0.6564017,0.42393252,1.9773117,1.1546162,1.2670057,1.0393085,1.1359024,1.1448028
1.3601017,0.89716923,0.2910049,1.7780385,1.0564942,1.1934136,1.043587,1.0323495,1.4311558
0.15404123,0.28732157,0.004797495,1.2208533,0.96505994,1.2351818,1.034228,1.140953,1.4635044
0.031983368,0.37439972,0.040727273,1.0125045,0.56427944,0.36241078,1.0550139,1.1048284,1.4714613
1.1191393,1.0868281,1.0055732,1.3552011,0.8570601,0.99842584,1.1204464,1.1682581,1.36492
0.74664813,0.7798888,0.67767966,2.1863775,1.2827463,1.5517309,1.0214506,1.0238314,1.3639629
0.27933654,1.8159419,1.6469098,2.0473263,0.90589565,0.86153114,1.1300957,1.0771327,1.0395644
0.955746,0.5837937,0.46256894,1.658837,1.7378284,2.1746047,0.99895,1.114184,1.603645
0.033715583,0.08956018,0.035085164,1.6839956,1.421604,1.2529638,0.9605,1.0872104,1.5994842
1.0401957,1.150945,1.0984839,1.2834535,0.89054036,0.8691409,1.0350454,1.1671193,1.6075335
0.9416132,1.1118971,1.0919824,1.7607096,1.0754746,1.6096355,0.96519446,1.0784228,1.6395495
0.91337234,0.610467,0.247486,1.5649749,1.3312358,1.9098939,0.963585,1.0610275,1.4876581
1.7493993,1.0676275,0.9976954,1.6138195,1.2114707,1.5942744,1.1164325,1.1977968,1.3958981
1.1224147,0.98668224,0.7449709,1.5214434,1.1389713,1.6470169,0.8912729,0.9700202,1.580681
0.87564856,0.7706828,1.1013056,2.0989625,1.2177714,1.5841149,1.0420139,1.0917057,1.3878874
0.010637658,0.078993,0.03582831,1.7292058,1.0171242,1.351061,1.0904295,1.1443765,1.4810114
0.12978806,0.74211144,0.24688764,2.0624533,1.2278062,1.6029409,1.1637374,1.1580436,1.2621903
1.3056052,1.0326362,0.28680095,1.5535668,0.97315353,1.0091496,0.84336215,0.94762635,1.6508677
0.96593434,1.0027784,1.1137098,1.8770174,0.9427777,1.0506976,1.0918376,1.1899098,1.3543601
0.14351386,0.4059693,0.29785544,1.777882,1.1839106,1.711568,1.0688748,1.0147989,1.3732108
0.19244523,0.15612268,0.06026592,1.4019289,0.90961796,1.1440605,1.0333246,1.0416392,1.3740444
0.8827033,0.7052718,0.49842408,1.6795629,1.0878702,1.2953461,1.0005517,1.0636328,1.6967583
1.063963,1.1037463,1.039279,1.3958195,1.6866405,2.3307433,1.0173109,1.0973226,1.5333734
1.035959,0.9731953,0.96532154,2.1461687,1.1239645,0.6573302,1.0586683,1.0383315,1.2409955
1.0075564,1.1236484,1.1223162,1.4489172,1.038266,1.5047626,0.97612345,1.1366881,1.4975278
0.9752557,1.0900816,1.0452535,1.1394595,1.2488552,1.865841,1.0997176,1.1834277,1.3431108
0.035289876,0.062797025,0.050958805,1.2073923,1.3997531,2.4491656,0.9583925,1.0746636,1.7605666
0.015534304,0.018116742,0.05014254,1.4854498,0.97475624,1.0462484,1.1487418,1.2367616,1.371284
0.07497794,0.2584715,0.033868354,1.3391737,1.1020612,1.2250468,0.8988215,0.9974979,1.561586
1.0227838,1.1570319,1.1009041,1.3459346,0.9711556,0.8107622,1.2195557,1.2410914,1.3111387
0.13628095,0.36718658,0.1363524,2.397614,1.2936022,1.6519558,1.1150978,1.0627753,1.5426723
1.1144898,1.1572757,1.2890371,1.3030728,1.1208074,1.2980547,1.107755,1.1727729,1.4546311
0.9850244,0.9275783,0.79926574,1.3580719,0.9859728,0.86943656,1.053768,1.1644342,1.558143
0.31031394,0.27032587,0.12393097,1.9361222,1.1325985,1.7756275,1.0972722,1.0854286,1.3819233
0.35371614,0.39739087,0.17016986,1.4225918,1.2631758,1.2733372,1.1294878,1.1839738,1.1082828
1.0256151,1.0830758,1.1193986,1.9390689,1.404964,1.2966758,1.0294629,1.0468348,1.6947258
0.0291766,0.10950191,0.06627702,1.619448,1.1099253,1.351245,0.91724074,1.0332645,1.7827455
1.2553958,0.698943,0.42917794,1.6501008,1.8395004,2.2119825,1.1914685,1.2211983,1.203268
0.9167795,0.8678729,0.65082824,1.3557498,1.0670882,1.8466334,0.87354463,1.0554304,1.745577
0.5459984,0.5951309,0.4302438,1.8796716,1.8546433,1.8944932,1.2229589,1.2026294,1.233406
1.0103856,1.1823379,1.0745221,1.8623523,1.203076,1.3074105,0.87461156,1.0166171,1.2860631
0.2656879,0.1138833,0.098921925,1.7503558,1.1021196,1.101047,0.91617894,1.0451522,1.7464476
0.7726151,1.0255704,0.94172215,1.6514846,1.1381186,1.31053,1.0199069,1.1137555,1.5666054
0.5057386,0.30439532,0.18963078,1.6521919,1.0947155,1.4162993,1.0755374,1.1091182,1.1293601
0.49333245,0.4127312,0.19442044,1.24527,1.2109604,1.5457575,1.0785202,1.1669064,1.6083509
0.8692326,0.43121198,0.2124786,1.6459354,1.1620355,1.280248,0.87674236,0.9651489,1.6512226
0.28395265,0.27245477,0.14267144,1.4511597,1.1282045,1.4888701,1.0085319,1.0716003,1.7429466
0.04700353,1.1682837,0.40309286,1.1055732,0.69243425,0.40521726,1.2109935,0.8236908,0.6790446
1.0410038,1.1001765,1.0931243,1.578487,1.0212116,1.2482696,1.1995536,1.1208317,1.0456364
1.0452968,1.1654513,1.2143697,1.4876422,1.2669133,1.6361543,0.8825664,0.9851304,1.663514
0.9540077,1.1589967,0.9976573,2.2669864,1.3137743,2.1444292,0.8409492,0.9465791,1.706512
0.9248466,1.1213714,1.1160823,2.0300176,1.0481133,1.2419363,1.0495074,1.0328395,1.292947
0.0018246586,0.04407295,0.020548105,1.5156842,1.0900733,1.7526203,1.0980594,1.1869465,1.2251492
0.029670192,0.23810288,0.07234135,1.1589663,0.91806763,0.52584636,1.1582828,1.1955638,1.0500468
1.130717,0.8760554,0.3684664,1.8608011,1.0099922,1.3455281,1.1108342,1.1452062,1.374435
0.065939285,0.4982347,0.9015092,1.8440341,0.96264476,1.0332332,1.0615057,1.1746329,1.4791098
1.0658075,1.0872865,1.2722435,1.8896947,1.2131467,1.332085,0.909414,1.0693299,1.6054724
0.99378145,1.1683675,1.0340257,1.1926646,1.0030456,1.4396603,1.1232035,1.1967751,1.3997312
1.1202623,1.1256729,1.0332073,1.9227542,1.1175121,1.4947349,1.0789899,1.1919423,1.2332183
0.92489403,0.74582094,1.0558826,1.8148402,1.8284202,1.9380274,0.84767455,0.98735434,1.7322527
0.048770573,0.08949995,0.027919043,2.0235279,1.2351618,1.6156241,1.0524415,1.1441504,1.5099871
0.94879806,1.0861807,1.1594905,1.3136984,1.1895953,1.823804,1.0123235,1.1260768,1.5155811
0.76288736,0.5920394,0.19345748,1.2207643,0.9319104,1.1715186,1.0702957,1.1160218,1.5563205
0.14080627,0.74672765,0.3098179,1.2790893,1.168608,1.6834604,1.0983901,1.1509401,1.4121412
1.0431489,1.0469121,0.72916365,1.759912,1.0463887,1.3952163,1.0493634,1.1052905,1.1930741
0.9783667,1.062705,1.2044541,1.2169559,0.567879,0.8277898,0.95969445,1.0434417,1.6372482
0.4477188,0.5747521,0.124864414,1.6169133,1.1548011,1.5573605,0.9776024,1.0659105,1.7650082
0.103460036,0.012706777,0.019655978,1.7885957,1.2832702,1.8661875,1.1203367,1.1774782,1.6727618
0.15499227,0.23623557,0.052203525,1.3112067,1.037428,0.7591983,0.97094065,1.1261628,1.095229
0.09146518,0.12254842,0.044156466,1.8731322,1.3785738,1.6176338,0.86295354,1.0211158,1.6439273
0.08562393,0.1228286,0.011881414,1.4549586,1.261802,1.6441573,1.1298134,1.1495154,1.2892505
1.1003721,1.2028362,1.0461653,1.8333453,1.3495431,1.6541722,0.90123206,1.0380148,1.6824408
1.0854373,1.1586149,1.1350973,1.0100441,1.0578418,1.0070735,1.0301526,1.1342542,1.521506
0.7617122,1.0052099,0.9214269,1.8883415,1.1501044,1.331181,1.1780132,1.296381,1.4453764
0.8254519,0.62116265,0.2556536,1.3672785,1.2670677,1.427451,1.114286,1.1633391,1.419491
0.059098072,0.112082586,0.09339401,1.7570043,1.2210995,1.4331619,1.0699399,1.1605269,1.541155
0.52378833,0.5150953,0.30798978,1.8216897,0.9362643,0.86679006,1.174955,1.1308159,1.0812308
1.42201,0.99755234,0.3026292,1.4966869,1.2573534,1.3395636,0.9380222,1.0554566,1.7482263
1.0058272,1.1500973,1.1437039,1.9670421,0.9498889,1.0827962,0.91725135,1.0374422,1.6332425
1.1388906,1.2046093,1.0716791,1.7988538,1.1533874,1.8559644,1.0755473,1.12211,1.5245291
1.1099777,1.1277888,1.127708,1.4736927,1.0799056,1.2836312,1.1718059,1.2316219,1.476451
0.2788577,0.1488087,0.03292225,1.5169299,1.2559103,1.3336788,0.9688643,1.114843,1.679359
0.1762805,0.5108782,0.24020928,1.5730356,1.0836601,1.8384789,1.0168668,1.0466663,1.1216041
0.35195047,0.25368893,0.04729233,1.3539703,1.1626825,2.0023,0.88678783,1.0562918,1.6510112
1.2838671,0.72965217,0.52986866,1.8997014,1.83349,2.2784421,1.1649575,1.2023488,1.1945497
0.1346154,0.4459172,0.19457605,1.6999161,1.1529316,1.390949,1.0310969,1.1052437,1.581365
0.88855934,0.3990597,0.22945644,1.7637144,1.1034288,1.5138454,0.82788604,0.97457856,1.6407895
0.93330777,1.09364,0.9187865,1.3504797,1.0440598,1.2982197,0.9153272,1.0544895,1.6386725
1.0379949,0.9041846,0.63752675,1.2193264,1.0257816,1.0722332,0.89212173,1.0820739,1.4927673
0.9568207,1.1438085,1.0886765,1.4729747,1.3631866,1.8262426,1.0322251,1.0701358,1.5945433
0.40037072,0.68645096,0.2872608,1.3558302,1.0490669,1.2299948,1.0391876,1.155124,1.6276453
0.0,0.0077792,0.0,1.5904598,1.1310248,1.7524205,0.7240718,1.0713981,1.0949266
1.1148353,1.1726671,1.0473071,1.7591203,1.3189821,1.9779398,0.89640677,0.96931404,1.644915
0.89222443,0.92861146,0.5384429,1.7619797,0.71798444,0.62722087,0.87329537,0.9711377,1.6241943
1.0486315,1.1111121,1.0687916,1.2062137,1.1554663,1.760401,0.93317235,1.0615218,1.5085726
0.9643668,0.42092955,0.12326342,1.6279664,1.7055213,2.1199515,1.1640676,1.1353018,1.3304961
0.9932851,1.1323994,1.1444639,1.6575564,1.4237572,1.6863077,0.89875054,1.0194588,1.6506395
1.0497124,1.1264138,1.0719632,1.2704741,1.1809053,1.0729529,0.98041904,1.0698566,1.8137254
1.1016535,0.7315699,0.90121824,1.348783,1.3678383,1.8432318,1.0671242,1.1059502,1.6080307
1.0377511,0.8382789,0.29094204,1.7721134,1.2044692,1.2190195,0.999489,1.177228,1.2753145
1.0344058,1.1149706,1.1942991,1.1374902,1.11899,1.3411254,0.95785034,1.0197341,1.5620928
1.0133631,1.0156708,1.0294033,1.4999379,1.445689,1.7814609,0.923746,1.0558017,1.5619097
1.1522217,1.191686,1.1337832,1.7924796,1.1724555,1.5984439,0.87265146,1.0498601,1.4613305
0.09311051,0.75961167,0.2331848,1.4713205,1.3101184,1.3381884,1.1865587,1.2291154,1.1254394
0.95008683,0.9049862,0.89286906,0.90028536,1.0910861,1.4065092,1.083179,1.1313485,1.4535968
1.0449972,1.1303695,1.0606289,1.3682337,1.185161,1.7240218,1.1657776,1.1436942,1.2572993
0.8547158,0.6258584,0.33765236,1.061779,0.81359935,0.8581693,0.9673068,1.0599796,1.1341923
1.140879,0.96031946,0.31144315,2.369222,1.0052713,0.79486334,0.96042657,1.0734726,1.5934432
1.0720035,0.8086208,0.6470755,1.5710981,0.96137404,1.189035,0.9716701,1.1160138,1.6645298
0.16081145,0.16635774,0.49440554,1.1175747,0.5733136,0.63718456,1.0856626,1.1435037,1.4904886
0.95575184,1.1022174,1.1171085,1.4223928,1.0743694,1.3978243,1.132539,1.1974288,1.2685673
1.1636723,1.221099,1.1180841,1.8908736,1.1288785,1.7019031,1.070293,1.0837156,1.2922075
0.27865165,0.20417094,0.07464102,1.48625,1.6429625,2.0871644,1.1108272,1.1684706,1.4310746
0.8276518,0.5070618,0.23204653,1.3816772,1.2429076,1.6087351,1.0869198,1.1474034,1.1876988
0.10660776,0.2471703,0.08233464,1.6535866,0.96646255,0.90306574,0.89364004,1.0113946,1.6239241
0.081234135,0.62145156,0.08038396,1.6625938,1.0110307,1.5639064,1.0327101,1.174082,1.167223
0.9891502,0.9484685,0.84412843,1.2782719,1.2249957,1.5780958,1.0179908,1.095357,1.6231073
1.1175376,1.1563001,1.1257566,1.8826746,1.2048919,1.799722,0.94374645,1.0485245,1.417177
1.0103707,1.1465876,1.08608,1.3666492,1.1586306,1.4984775,1.0887647,1.0310829,1.4807702
0.04893529,0.7377482,0.53076047,1.5197912,1.1997272,1.4139841,0.7271433,1.0099179,1.2991747
0.92503035,1.1118262,1.049315,1.5249709,1.2887093,1.2949731,1.1745261,1.1897838,1.3648466
0.9335446,0.6253747,0.37294647,1.740107,0.6876818,0.6517116,1.2120703,1.2138349,1.2659667
1.0505934,1.0879072,1.3314408,1.7836792,1.1225691,1.3243794,0.9660528,1.0195342,1.7187532
0.049285628,0.43158883,0.11123026,1.67944,0.72979176,0.64395934,0.9397575,1.0844854,1.1162757
1.031232,1.067703,1.0030133,1.5732133,1.7404857,1.9646341,0.9978687,0.88737565,1.1525346
0.19555369,0.19675802,0.060169153,1.4169946,0.9232962,1.1761801,0.85989493,1.009414,1.7731719
1.1958542,0.81438994,0.22398312,1.0901281,0.9197576,0.37766874,0.8931886,1.1099064,1.3074485
0.99147904,0.98965174,1.1434673,1.3002574,0.93030673,0.9105876,1.1995399,1.1733745,1.2673193
1.0012821,1.1496913,0.8159844,1.205552,1.4222702,2.5863767,0.8566762,1.0107107,1.64866
1.1040914,1.1564605,1.0608532,1.1537167,0.9465027,1.1412735,1.0481017,1.1297098,1.5688511
0.41473487,0.44866434,0.13062581,1.5931109,1.431785,1.6380172,0.9844437,1.1044468,1.373304
0.6710143,0.63038725,0.35202906,1.1803229,1.4304768,1.7455999,0.8178995,0.9235708,1.6720974
0.6625715,0.48763314,0.24865824,1.6093073,1.1616645,1.6425331,1.06163,1.1232299,1.3286052
1.0625091,1.1617326,0.99703324,1.4777664,0.9196681,1.1104352,1.0090533,1.1168381,1.6378981
0.1723127,0.23861745,0.1890713,1.6601337,1.1886241,1.4550588,0.9498581,1.0559623,1.486367
1.1364045,1.1140467,1.0558611,2.2729523,1.3594713,1.9442387,0.99050117,1.0384082,1.353368
1.0541589,0.74238276,0.811327,1.999403,1.2239323,1.6364094,1.2176769,1.1454833,1.1310649
0.057954177,0.35536206,0.1289103,1.9787834,1.2462825,1.6707128,1.0545421,1.1650909,1.5195417
0.092249505,0.12022917,0.10563975,1.4952112,0.8214413,0.9086373,0.92603606,1.0108321,1.5794705
0.8049276,0.9576166,0.78755486,1.2090291,0.9194372,1.0750788,1.0582145,1.0463592,1.4924955
0.5010301,0.3102093,0.18732332,1.4759862,1.0647918,0.9544898,0.9242811,1.0764159,1.6411624
1.2081518,0.66339755,0.54035366,1.7935619,1.338521,1.8721706,0.91793776,1.050269,1.7187567
1.1797781,1.2024995,1.1085649,1.6626306,1.2024281,1.4288881,0.89471465,1.0042726,1.6499842
0.85517424,0.8655124,1.098099,1.0510266,0.969344,1.141822,1.2007416,1.1665862,1.3215357
0.20772165,0.37017435,0.25054738,1.6777306,1.116615,1.3847408,0.88447744,1.0280685,1.6890802
0.14868157,0.43792194,0.1971956,1.7289683,1.5875291,1.6621057,0.45277098,1.4906229,1.2303205
0.39436376,0.36251065,0.06786379,1.7549425,1.1527017,1.8278508,1.0726595,1.0489745,1.0873513
0.02815316,0.07638364,0.043702044,1.3993832,1.0287658,1.1920799,0.9652031,1.1574908,1.6849414
0.76026356,0.7346584,0.6644307,1.8016171,1.2142861,1.8107263,1.1278037,1.1540017,1.4250253
1.0689348,1.0206814,1.0916746,1.4640479,1.5628836,1.5894616,1.0239996,1.0874393,1.5476141
0.9950428,1.1075815,1.0480468,1.9086002,1.0821058,1.7693957,1.1027795,1.1210163,1.4637815
0.12075469,0.6188392,0.3645846,2.4202607,1.1634463,1.6353333,1.098423,1.1472386,1.4383516
1.1608286,1.2044885,1.0204283,1.2280087,0.9062827,0.8980925,1.1252086,1.0991275,1.3279414
1.2225615,0.878942,0.31003335,2.1678383,1.5212965,2.0551176,1.13253,1.1147615,1.4078313
0.98257047,1.0655842,1.1056966,2.5675273,1.3254153,1.7360029,1.1503682,1.1418456,1.3360505
0.008982902,0.010290779,0.0020465527,1.401225,1.076169,1.268664,0.93645924,1.0645707,1.0607889
0.55412287,0.7849371,0.67684627,1.2644628,1.1420568,1.6126765,0.92558306,1.0105592,1.682903
0.9801068,1.0517755,1.1069846,1.5202706,1.2328842,1.5590893,1.1677071,1.2257808,1.2169684
1.1390855,1.0985017,0.46646264,1.3086097,1.0325892,1.0850896,0.92016584,1.0483073,1.0744017
1.111394,1.1575655,1.1973698,1.3871785,1.0213104,1.1491213,1.0585718,1.1390356,1.4589245
